src	trg	nij
Billy Talent	Rage Against the Machine	2.207519537748332
Billy Talent	Rise Against	2.207519537748332
Billy Talent	Thirty Seconds to Mars	2.207519537748332
Billy Talent	Paramore	2.207519537748332
Billy Talent	Weezer	2.207519537748332
Billy Talent	Sum 41	2.207519537748332
Billy Talent	Muse (band)	2.207519537748332
Black Sabbath	Red Hot Chili Peppers	35.3032619487638
Black Sabbath	Trivium (band)	35.3032619487638
Black Sabbath	Golden Earring	35.3032619487638
Black Sabbath	Silverchair	35.3032619487638
Black Sabbath	Thin Lizzy	35.3032619487638
Black Sabbath	Killswitch Engage	35.3032619487638
Black Sabbath	Twisted Sister	35.3032619487638
Black Sabbath	Pantera	35.3032619487638
Black Sabbath	Soundgarden	35.3032619487638
Black Sabbath	Rage Against the Machine	35.3032619487638
Black Sabbath	Weezer	35.3032619487638
Black Sabbath	Eagles (band)	35.3032619487638
Black Sabbath	Primus (band)	35.3032619487638
Black Sabbath	Megadeth	35.3032619487638
Black Sabbath	Queensrÿche	35.3032619487638
Black Sabbath	Volbeat	35.3032619487638
Black Sabbath	The Stone Roses	35.3032619487638
Black Sabbath	Duran Duran	35.3032619487638
Black Sabbath	System of a Down	35.3032619487638
Black Sabbath	White Zombie (band)	35.3032619487638
Black Sabbath	Judas Priest	35.3032619487638
Black Sabbath	Lynyrd Skynyrd	35.3032619487638
Black Sabbath	The Beatles	35.3032619487638
Black Sabbath	Sonic Youth	35.3032619487638
Black Sabbath	Blue Öyster Cult	35.3032619487638
Black Sabbath	Queen (band)	35.3032619487638
Black Sabbath	Bryan Adams	35.3032619487638
Black Sabbath	Slayer	35.3032619487638
Black Sabbath	Iron Maiden	35.3032619487638
Black Sabbath	Blink-182	35.3032619487638
Black Sabbath	Rush (band)	35.3032619487638
Black Sabbath	Nirvana (band)	35.3032619487638
Black Sabbath	Ozzy Osbourne	35.3032619487638
Black Sabbath	Fleetwood Mac	35.3032619487638
Black Sabbath	Tool (band)	35.3032619487638
Black Sabbath	The Sweet	35.3032619487638
Black Sabbath	John Lennon	35.3032619487638
Black Sabbath	Van Halen	35.3032619487638
Black Sabbath	Staind	35.3032619487638
Black Sabbath	Lamb of God (band)	35.3032619487638
Black Sabbath	Led Zeppelin	35.3032619487638
Black Sabbath	Yes (band)	35.3032619487638
Black Sabbath	Guns N' Roses	35.3032619487638
Black Sabbath	Whitesnake	35.3032619487638
Black Sabbath	Electric Light Orchestra	35.3032619487638
Black Sabbath	Mudvayne	35.3032619487638
Black Sabbath	Drowning Pool	35.3032619487638
Black Sabbath	Jimi Hendrix	35.3032619487638
Black Sabbath	Great White	35.3032619487638
Black Sabbath	Journey (band)	35.3032619487638
Black Sabbath	Fall Out Boy	35.3032619487638
Black Sabbath	Slipknot (band)	35.3032619487638
Black Sabbath	Jethro Tull (band)	35.3032619487638
Black Sabbath	Cream (band)	35.3032619487638
Black Sabbath	Slade	35.3032619487638
Black Sabbath	Boston (band)	35.3032619487638
Black Sabbath	Foo Fighters	35.3032619487638
Black Sabbath	Rob Zombie	35.3032619487638
Black Sabbath	Ratt	35.3032619487638
Black Sabbath	Metallica	35.3032619487638
Black Sabbath	Motörhead	35.3032619487638
Black Sabbath	Mötley Crüe	35.3032619487638
Black Sabbath	Ramones	35.3032619487638
Black Sabbath	W.A.S.P. (band)	35.3032619487638
Black Sabbath	Ghost (Swedish band)	35.3032619487638
Black Sabbath	Deep Purple	35.3032619487638
Black Sabbath	Cheap Trick	35.3032619487638
Black Sabbath	Rainbow (rock band)	35.3032619487638
Black Sabbath	Faith No More	35.3032619487638
Black Sabbath	Dio (band)	35.3032619487638
Black Sabbath	John Mayall & the Bluesbreakers	35.3032619487638
Black Sabbath	Disturbed (band)	35.3032619487638
Black Sabbath	Neil Young	35.3032619487638
Black Sabbath	Pink Floyd	35.3032619487638
Black Sabbath	Godsmack	35.3032619487638
Black Sabbath	Quiet Riot	35.3032619487638
Black Sabbath	The Smashing Pumpkins	35.3032619487638
Black Sabbath	Uriah Heep (band)	35.3032619487638
Black Sabbath	Korn	35.3032619487638
Black Sabbath	Lenny Kravitz	35.3032619487638
Black Sabbath	Emerson, Lake & Palmer	35.3032619487638
Black Sabbath	Frank Zappa	35.3032619487638
Black Sabbath	Ted Nugent	35.3032619487638
Black Sabbath	Sepultura	35.3032619487638
Black Sabbath	Halestorm	35.3032619487638
Black Sabbath	Kiss (band)	35.3032619487638
Black Stone Cherry	Nickelback	2.7202877149674913
Black Stone Cherry	Def Leppard	2.7202877149674913
Black Stone Cherry	Highly Suspect	2.7202877149674913
Black Stone Cherry	Whitesnake	2.7202877149674913
Black Stone Cherry	Theory of a Deadman	2.7202877149674913
Black Stone Cherry	Shinedown	2.7202877149674913
Black Stone Cherry	Tracy Chapman	2.7202877149674913
Black Stone Cherry	Halestorm	2.7202877149674913
Black Stone Cherry	Lynyrd Skynyrd	2.7202877149674913
Black Veil Brides	W.A.S.P. (band)	3.8562304597144474
Black Veil Brides	Slipknot (band)	3.8562304597144474
Black Veil Brides	Ozzy Osbourne	3.8562304597144474
Black Veil Brides	Bullet for My Valentine	3.8562304597144474
Black Veil Brides	Rob Zombie	3.8562304597144474
Black Veil Brides	Twisted Sister	3.8562304597144474
Black Veil Brides	Pantera	3.8562304597144474
Black Veil Brides	Metallica	3.8562304597144474
Black Veil Brides	David Bowie	3.8562304597144474
Black Veil Brides	Coheed and Cambria	3.8562304597144474
Black Veil Brides	Def Leppard	3.8562304597144474
Black Veil Brides	Rise Against	3.8562304597144474
Black Veil Brides	Queen (band)	3.8562304597144474
Black Veil Brides	Dropkick Murphys	3.8562304597144474
Black Veil Brides	Skid Row (American band)	3.8562304597144474
Black Veil Brides	Poison (American band)	3.8562304597144474
Black Veil Brides	Marilyn Manson (band)	3.8562304597144474
Black Veil Brides	Social Distortion	3.8562304597144474
Black Veil Brides	Simple Plan	3.8562304597144474
Black Veil Brides	Halestorm	3.8562304597144474
Black Veil Brides	Kiss (band)	3.8562304597144474
Blink-182	Trivium (band)	7.128290924567283
Blink-182	Radiohead	7.128290924567283
Blink-182	Panic! at the Disco	7.128290924567283
Blink-182	Limp Bizkit	7.128290924567283
Blink-182	Green Day	7.128290924567283
Blink-182	The All-American Rejects	7.128290924567283
Blink-182	Linkin Park	7.128290924567283
Blink-182	Depeche Mode	7.128290924567283
Blink-182	Weezer	7.128290924567283
Blink-182	Mumford & Sons	7.128290924567283
Blink-182	The Cab	7.128290924567283
Blink-182	Simple Plan	7.128290924567283
Blink-182	Fall Out Boy	7.128290924567283
Blink-182	Boys Like Girls	7.128290924567283
Blink-182	Rush (band)	7.128290924567283
Blink-182	Nirvana (band)	7.128290924567283
Blink-182	Primus (band)	7.128290924567283
Blink-182	Bowling for Soup	7.128290924567283
Blink-182	Jimmy Eat World	7.128290924567283
Blink-182	No Doubt	7.128290924567283
Blink-182	My Chemical Romance	7.128290924567283
Blink-182	The Smashing Pumpkins	7.128290924567283
Blink-182	Metallica	7.128290924567283
Blink-182	Van Halen	7.128290924567283
Blink-182	The Cure	7.128290924567283
Blink-182	Good Charlotte	7.128290924567283
Blink-182	Paramore	7.128290924567283
Blink-182	U2	7.128290924567283
Blink-182	Ramones	7.128290924567283
Blink-182	Kiss (band)	7.128290924567283
Blondie (band)	X (American band)	6.561095772998683
Blondie (band)	The Strokes	6.561095772998683
Blondie (band)	The Kinks	6.561095772998683
Blondie (band)	The Pretenders	6.561095772998683
Blondie (band)	No Doubt	6.561095772998683
Blondie (band)	Meat Loaf	6.561095772998683
Blondie (band)	Cheap Trick	6.561095772998683
Blondie (band)	Iggy Pop	6.561095772998683
Blondie (band)	Talking Heads	6.561095772998683
Blondie (band)	Green Day	6.561095772998683
Blondie (band)	Lynyrd Skynyrd	6.561095772998683
Blondie (band)	Roxy Music	6.561095772998683
Blondie (band)	Pat Benatar	6.561095772998683
Blondie (band)	David Bowie	6.561095772998683
Blondie (band)	Garbage (band)	6.561095772998683
Blondie (band)	Def Leppard	6.561095772998683
Blondie (band)	Morrissey	6.561095772998683
Blondie (band)	Franz Ferdinand (band)	6.561095772998683
Blondie (band)	Paramore	6.561095772998683
Blondie (band)	Buddy Holly	6.561095772998683
Blondie (band)	New York Dolls	6.561095772998683
Blondie (band)	Sex Pistols	6.561095772998683
Blondie (band)	Duran Duran	6.561095772998683
Blondie (band)	Ramones	6.561095772998683
Blondie (band)	Phil Collins	6.561095772998683
Bloodhound Gang	Bowling for Soup	1.0190571395813737
Bloodhound Gang	Depeche Mode	1.0190571395813737
Blue October	Goo Goo Dolls	1.8647086348123705
Blue October	Peter Gabriel	1.8647086348123705
Blue October	Pearl Jam	1.8647086348123705
Blue October	Red Hot Chili Peppers	1.8647086348123705
Blue October	Kid Rock	1.8647086348123705
Blue October	Dave Matthews Band	1.8647086348123705
Blue October	U2	1.8647086348123705
Blue Öyster Cult	Iron Maiden	3.2660020831041594
Blue Öyster Cult	Ozzy Osbourne	3.2660020831041594
Blue Öyster Cult	White Zombie (band)	3.2660020831041594
Blue Öyster Cult	Jefferson Airplane	3.2660020831041594
Blue Öyster Cult	The Animals	3.2660020831041594
Blue Öyster Cult	Deep Purple	3.2660020831041594
Blue Öyster Cult	Whitesnake	3.2660020831041594
Blue Öyster Cult	Cheap Trick	3.2660020831041594
Blue Öyster Cult	Queens of the Stone Age	3.2660020831041594
Blue Öyster Cult	Quiet Riot	3.2660020831041594
Blue Öyster Cult	Dio (band)	3.2660020831041594
Blue Öyster Cult	Twisted Sister	3.2660020831041594
Blue Öyster Cult	The Doors	3.2660020831041594
Blue Öyster Cult	Ratt	3.2660020831041594
Blue Öyster Cult	Metallica	3.2660020831041594
Blue Öyster Cult	Grateful Dead	3.2660020831041594
Blue Öyster Cult	The Cult	3.2660020831041594
Blue Öyster Cult	Jimi Hendrix	3.2660020831041594
Blue Öyster Cult	Ted Nugent	3.2660020831041594
Blues Traveler	Grateful Dead	1.7953590118419642
Blues Traveler	Fats Domino	1.7953590118419642
Blues Traveler	John Lennon	1.7953590118419642
Blues Traveler	The Band	1.7953590118419642
Blues Traveler	Bowling for Soup	1.7953590118419642
Blues Traveler	Dave Matthews Band	1.7953590118419642
Blues Traveler	Live (band)	1.7953590118419642
Blues Traveler	Neil Young	1.7953590118419642
Blues Traveler	Bob Seger	1.7953590118419642
Blues Traveler	The Rolling Stones	1.7953590118419642
Blues Traveler	Smash Mouth	1.7953590118419642
Blur (band)	Nirvana (band)	3.7314806483871337
Blur (band)	The Kinks	3.7314806483871337
Blur (band)	The Smiths	3.7314806483871337
Blur (band)	The Boxtones	3.7314806483871337
Blur (band)	Pink Floyd	3.7314806483871337
Blur (band)	Florence and the Machine	3.7314806483871337
Blur (band)	Coldplay	3.7314806483871337
Blur (band)	The Verve	3.7314806483871337
Blur (band)	Foals (band)	3.7314806483871337
Blur (band)	David Bowie	3.7314806483871337
Blur (band)	The Jesus and Mary Chain	3.7314806483871337
Blur (band)	Morrissey	3.7314806483871337
Blur (band)	Led Zeppelin	3.7314806483871337
Blur (band)	Depeche Mode	3.7314806483871337
Blur (band)	The Who	3.7314806483871337
Blur (band)	Oasis (band)	3.7314806483871337
Blur (band)	Franz Ferdinand (band)	3.7314806483871337
Bo Diddley	Chuck Berry	4.680710646599971
Bo Diddley	Elvis Presley	4.680710646599971
Bo Diddley	Eric Clapton	4.680710646599971
Bo Diddley	Steve Winwood	4.680710646599971
Bo Diddley	Robert Plant	4.680710646599971
Bo Diddley	The Yardbirds	4.680710646599971
Bo Diddley	Iggy Pop	4.680710646599971
Bo Diddley	The Rolling Stones	4.680710646599971
Bo Diddley	Little Richard	4.680710646599971
Bo Diddley	Ritchie Valens	4.680710646599971
Bo Diddley	Grateful Dead	4.680710646599971
Bo Diddley	Elvis Costello	4.680710646599971
Bo Diddley	The Velvet Underground	4.680710646599971
Bo Diddley	Jack White	4.680710646599971
Bo Diddley	Jerry Lee Lewis	4.680710646599971
Bo Diddley	The Jesus and Mary Chain	4.680710646599971
Bo Diddley	John Fogerty	4.680710646599971
Bo Diddley	Ted Nugent	4.680710646599971
Bo Diddley	Buddy Holly	4.680710646599971
Bo Diddley	George Thorogood	4.680710646599971
Bo Diddley	New York Dolls	4.680710646599971
Bo Diddley	Tom Petty	4.680710646599971
Bo Diddley	Joe Cocker	4.680710646599971
Bob Dylan	Tom Petty and the Heartbreakers	82.04606878200082
Bob Dylan	Creedence Clearwater Revival	82.04606878200082
Bob Dylan	Hole (band)	82.04606878200082
Bob Dylan	Guns N' Roses	82.04606878200082
Bob Dylan	Radiohead	82.04606878200082
Bob Dylan	Electric Light Orchestra	82.04606878200082
Bob Dylan	Thin Lizzy	82.04606878200082
Bob Dylan	The Rolling Stones	82.04606878200082
Bob Dylan	Sam Fender	82.04606878200082
Bob Dylan	Train (band)	82.04606878200082
Bob Dylan	David Bowie	82.04606878200082
Bob Dylan	Rage Against the Machine	82.04606878200082
Bob Dylan	Van Morrison	82.04606878200082
Bob Dylan	Jimi Hendrix	82.04606878200082
Bob Dylan	Rise Against	82.04606878200082
Bob Dylan	Bryan Ferry	82.04606878200082
Bob Dylan	Manfred Mann's Earth Band	82.04606878200082
Bob Dylan	George Harrison	82.04606878200082
Bob Dylan	Social Distortion	82.04606878200082
Bob Dylan	Jeff Buckley	82.04606878200082
Bob Dylan	Traveling Wilburys	82.04606878200082
Bob Dylan	Charlie Daniels	82.04606878200082
Bob Dylan	Paul McCartney	82.04606878200082
Bob Dylan	Counting Crows	82.04606878200082
Bob Dylan	Manfred Mann	82.04606878200082
Bob Dylan	Eric Clapton	82.04606878200082
Bob Dylan	Cream (band)	82.04606878200082
Bob Dylan	Stone Temple Pilots	82.04606878200082
Bob Dylan	The Pretty Reckless	82.04606878200082
Bob Dylan	Sixto Rodriguez	82.04606878200082
Bob Dylan	Bob Seger	82.04606878200082
Bob Dylan	The Lumineers	82.04606878200082
Bob Dylan	The Yardbirds	82.04606878200082
Bob Dylan	Elvis Costello	82.04606878200082
Bob Dylan	The Lovin' Spoonful	82.04606878200082
Bob Dylan	Ringo Starr	82.04606878200082
Bob Dylan	The Four Seasons (band)	82.04606878200082
Bob Dylan	Santana (band)	82.04606878200082
Bob Dylan	Buddy Holly	82.04606878200082
Bob Dylan	New York Dolls	82.04606878200082
Bob Dylan	The Who	82.04606878200082
Bob Dylan	Tom Petty	82.04606878200082
Bob Dylan	U2	82.04606878200082
Bob Dylan	The Mothers of Invention	82.04606878200082
Bob Dylan	Donovan	82.04606878200082
Bob Dylan	The Beach Boys	82.04606878200082
Bob Dylan	Stevie Nicks	82.04606878200082
Bob Dylan	Stevie Ray Vaughan	82.04606878200082
Bob Dylan	Small Faces	82.04606878200082
Bob Dylan	Hootie & the Blowfish	82.04606878200082
Bob Dylan	Judas Priest	82.04606878200082
Bob Dylan	Elton John	82.04606878200082
Bob Dylan	Deep Purple	82.04606878200082
Bob Dylan	Bush (British band)	82.04606878200082
Bob Dylan	The Tragically Hip	82.04606878200082
Bob Dylan	Crosby, Stills, Nash & Young	82.04606878200082
Bob Dylan	The Beatles	82.04606878200082
Bob Dylan	John Mellencamp	82.04606878200082
Bob Dylan	Little Richard	82.04606878200082
Bob Dylan	Roxy Music	82.04606878200082
Bob Dylan	The Band	82.04606878200082
Bob Dylan	Chris de Burgh	82.04606878200082
Bob Dylan	Kings of Leon	82.04606878200082
Bob Dylan	Morrissey	82.04606878200082
Bob Dylan	Bruce Springsteen	82.04606878200082
Bob Dylan	Bryan Adams	82.04606878200082
Bob Dylan	Mumford & Sons	82.04606878200082
Bob Dylan	The White Stripes	82.04606878200082
Bob Dylan	Ian Dury	82.04606878200082
Bob Dylan	The Bangles	82.04606878200082
Bob Dylan	The Byrds	82.04606878200082
Bob Dylan	Joe Cocker	82.04606878200082
Bob Dylan	Duane Eddy	82.04606878200082
Bob Dylan	Linda Ronstadt	82.04606878200082
Bob Dylan	Sting (musician)	82.04606878200082
Bob Dylan	Chuck Berry	82.04606878200082
Bob Dylan	Everlast	82.04606878200082
Bob Dylan	Elvis Presley	82.04606878200082
Bob Dylan	Michael Martin Murphey	82.04606878200082
Bob Dylan	My Chemical Romance	82.04606878200082
Bob Dylan	Neil Young	82.04606878200082
Bob Dylan	Coldplay	82.04606878200082
Bob Dylan	The Hollies	82.04606878200082
Bob Dylan	Rod Stewart	82.04606878200082
Bob Dylan	Simon & Garfunkel	82.04606878200082
Bob Dylan	Lou Reed	82.04606878200082
Bob Dylan	Lenny Kravitz	82.04606878200082
Bob Dylan	Dire Straits	82.04606878200082
Bob Dylan	Grateful Dead	82.04606878200082
Bob Dylan	John Lennon	82.04606878200082
Bob Dylan	Jack White	82.04606878200082
Bob Dylan	Frank Zappa	82.04606878200082
Bob Dylan	Roy Orbison	82.04606878200082
Bob Dylan	Bullet for My Valentine	82.04606878200082
Bob Seger	Tom Petty and the Heartbreakers	7.490448599981719
Bob Seger	Elvis Presley	7.490448599981719
Bob Seger	Grand Funk Railroad	7.490448599981719
Bob Seger	Eric Clapton	7.490448599981719
Bob Seger	Glenn Frey	7.490448599981719
Bob Seger	Meat Loaf	7.490448599981719
Bob Seger	Thin Lizzy	7.490448599981719
Bob Seger	Hinder	7.490448599981719
Bob Seger	Lou Reed	7.490448599981719
Bob Seger	The Beatles	7.490448599981719
Bob Seger	The Sweet	7.490448599981719
Bob Seger	Little Richard	7.490448599981719
Bob Seger	Chicago (band)	7.490448599981719
Bob Seger	John Lennon	7.490448599981719
Bob Seger	Van Morrison	7.490448599981719
Bob Seger	Kid Rock	7.490448599981719
Bob Seger	Don Henley	7.490448599981719
Bob Seger	John Fogerty	7.490448599981719
Bob Seger	Bruce Springsteen	7.490448599981719
Bob Seger	Eagles (band)	7.490448599981719
Bob Seger	Bryan Adams	7.490448599981719
Bob Seger	Bullet for My Valentine	7.490448599981719
Bob Seger	Greta Van Fleet	7.490448599981719
Bob Seger	Mitch Ryder	7.490448599981719
Bob Seger	Kiss (band)	7.490448599981719
Bon Jovi	Nickelback	9.027441237071265
Bon Jovi	Daughtry (band)	9.027441237071265
Bon Jovi	Five for Fighting	9.027441237071265
Bon Jovi	Deep Purple	9.027441237071265
Bon Jovi	Scorpions (band)	9.027441237071265
Bon Jovi	The Rolling Stones	9.027441237071265
Bon Jovi	The Doobie Brothers	9.027441237071265
Bon Jovi	Hinder	9.027441237071265
Bon Jovi	Train (band)	9.027441237071265
Bon Jovi	Depeche Mode	9.027441237071265
Bon Jovi	Bruce Springsteen	9.027441237071265
Bon Jovi	Cinderella (band)	9.027441237071265
Bon Jovi	Great White	9.027441237071265
Bon Jovi	Bryan Adams	9.027441237071265
Bon Jovi	Joe Cocker	9.027441237071265
Bon Jovi	Chuck Berry	9.027441237071265
Bon Jovi	Queensrÿche	9.027441237071265
Bon Jovi	My Chemical Romance	9.027441237071265
Bon Jovi	Ratt	9.027441237071265
Bon Jovi	Metallica	9.027441237071265
Bon Jovi	Van Halen	9.027441237071265
Bon Jovi	Def Leppard	9.027441237071265
Bon Jovi	Led Zeppelin	9.027441237071265
Bon Jovi	The J. Geils Band	9.027441237071265
Bon Jovi	Skid Row (American band)	9.027441237071265
Bon Jovi	Mötley Crüe	9.027441237071265
Bon Jovi	Europe (band)	9.027441237071265
Bon Jovi	Dashboard Confessional	9.027441237071265
Bon Jovi	Kiss (band)	9.027441237071265
Boston (band)	Van Halen	1.9675218636902423
Boston (band)	Def Leppard	1.9675218636902423
Boston (band)	ZZ Top	1.9675218636902423
Boston (band)	The J. Geils Band	1.9675218636902423
Boston (band)	Extreme (band)	1.9675218636902423
Boston (band)	Journey (band)	1.9675218636902423
Boston (band)	Styx (band)	1.9675218636902423
Boston (band)	Godsmack	1.9675218636902423
Boston (band)	The Smashing Pumpkins	1.9675218636902423
Boston (band)	The Beatles	1.9675218636902423
Bowling for Soup	Elvis Costello	3.2896554102618416
Bowling for Soup	Bryan Adams	3.2896554102618416
Bowling for Soup	Simple Plan	3.2896554102618416
Bowling for Soup	Quiet Riot	3.2896554102618416
Bowling for Soup	Green Day	3.2896554102618416
Bowling for Soup	Ramones	3.2896554102618416
Bowling for Soup	Sum 41	3.2896554102618416
Bowling for Soup	Ratt	3.2896554102618416
Boys Like Girls	The All-American Rejects	2.2607283405824203
Boys Like Girls	Goo Goo Dolls	2.2607283405824203
Boys Like Girls	Hoobastank	2.2607283405824203
Boys Like Girls	Daughtry (band)	2.2607283405824203
Boys Like Girls	Jimmy Eat World	2.2607283405824203
Boys Like Girls	Good Charlotte	2.2607283405824203
Boys Like Girls	The Cab	2.2607283405824203
Boys Like Girls	Simple Plan	2.2607283405824203
Boys Like Girls	Third Eye Blind	2.2607283405824203
Boys Like Girls	Fall Out Boy	2.2607283405824203
Boys Like Girls	Dashboard Confessional	2.2607283405824203
Bread (band)	Elvis Costello	1.0648072344330166
Bread (band)	Eagles (band)	1.0648072344330166
Bread (band)	Simon & Garfunkel	1.0648072344330166
Bread (band)	The Beach Boys	1.0648072344330166
Breaking Benjamin	Nickelback	8.938898380602986
Breaking Benjamin	Daughtry (band)	8.938898380602986
Breaking Benjamin	Five Finger Death Punch	8.938898380602986
Breaking Benjamin	Puddle of Mudd	8.938898380602986
Breaking Benjamin	Skillet (band)	8.938898380602986
Breaking Benjamin	Bush (British band)	8.938898380602986
Breaking Benjamin	Mudvayne	8.938898380602986
Breaking Benjamin	Thousand Foot Krutch	8.938898380602986
Breaking Benjamin	Hinder	8.938898380602986
Breaking Benjamin	Goo Goo Dolls	8.938898380602986
Breaking Benjamin	Pearl Jam	8.938898380602986
Breaking Benjamin	Filter (band)	8.938898380602986
Breaking Benjamin	Starset	8.938898380602986
Breaking Benjamin	Weezer	8.938898380602986
Breaking Benjamin	Three Days Grace	8.938898380602986
Breaking Benjamin	Theory of a Deadman	8.938898380602986
Breaking Benjamin	Shinedown	8.938898380602986
Breaking Benjamin	Chevelle (band)	8.938898380602986
Breaking Benjamin	Papa Roach	8.938898380602986
Breaking Benjamin	Disturbed (band)	8.938898380602986
Breaking Benjamin	Evanescence	8.938898380602986
Breaking Benjamin	Stone Temple Pilots	8.938898380602986
Breaking Benjamin	Coldplay	8.938898380602986
Breaking Benjamin	Godsmack	8.938898380602986
Breaking Benjamin	The Smashing Pumpkins	8.938898380602986
Breaking Benjamin	Tool (band)	8.938898380602986
Breaking Benjamin	Seether	8.938898380602986
Breaking Benjamin	Korn	8.938898380602986
Breaking Benjamin	Staind	8.938898380602986
Breaking Benjamin	Live (band)	8.938898380602986
Breaking Benjamin	Flyleaf (band)	8.938898380602986
Breaking Benjamin	Paramore	8.938898380602986
Bring Me the Horizon	Slipknot (band)	2.7290524600955344
Bring Me the Horizon	Radiohead	2.7290524600955344
Bring Me the Horizon	Panic! at the Disco	2.7290524600955344
Bring Me the Horizon	Coldplay	2.7290524600955344
Bring Me the Horizon	Killswitch Engage	2.7290524600955344
Bring Me the Horizon	Jane's Addiction	2.7290524600955344
Bring Me the Horizon	Pantera	2.7290524600955344
Bring Me the Horizon	Deftones	2.7290524600955344
Bring Me the Horizon	Metallica	2.7290524600955344
Bring Me the Horizon	Linkin Park	2.7290524600955344
Bring Me the Horizon	Twenty One Pilots	2.7290524600955344
Bring Me the Horizon	Rise Against	2.7290524600955344
Bring Me the Horizon	Interpol (band)	2.7290524600955344
Bring Me the Horizon	Three Days Grace	2.7290524600955344
Bring Me the Horizon	Bullet for My Valentine	2.7290524600955344
Bring Me the Horizon	Oasis (band)	2.7290524600955344
Bring Me the Horizon	Fall Out Boy	2.7290524600955344
Bruce Springsteen	Tom Petty and the Heartbreakers	38.83404710246417
Bruce Springsteen	Five for Fighting	38.83404710246417
Bruce Springsteen	Creedence Clearwater Revival	38.83404710246417
Bruce Springsteen	Thin Lizzy	38.83404710246417
Bruce Springsteen	Sam Fender	38.83404710246417
Bruce Springsteen	The Rolling Stones	38.83404710246417
Bruce Springsteen	Roy Orbison	38.83404710246417
Bruce Springsteen	Train (band)	38.83404710246417
Bruce Springsteen	Rage Against the Machine	38.83404710246417
Bruce Springsteen	Vampire Weekend	38.83404710246417
Bruce Springsteen	Van Morrison	38.83404710246417
Bruce Springsteen	Don Henley	38.83404710246417
Bruce Springsteen	John Fogerty	38.83404710246417
Bruce Springsteen	Manfred Mann's Earth Band	38.83404710246417
Bruce Springsteen	The Fray	38.83404710246417
Bruce Springsteen	Social Distortion	38.83404710246417
Bruce Springsteen	Jeff Buckley	38.83404710246417
Bruce Springsteen	Muse (band)	38.83404710246417
Bruce Springsteen	Paul McCartney	38.83404710246417
Bruce Springsteen	Slipknot (band)	38.83404710246417
Bruce Springsteen	No Doubt	38.83404710246417
Bruce Springsteen	The Lumineers	38.83404710246417
Bruce Springsteen	Elvis Costello	38.83404710246417
Bruce Springsteen	Buddy Holly	38.83404710246417
Bruce Springsteen	Everclear (band)	38.83404710246417
Bruce Springsteen	U2	38.83404710246417
Bruce Springsteen	The Police	38.83404710246417
Bruce Springsteen	Eddie Cochran	38.83404710246417
Bruce Springsteen	R.E.M.	38.83404710246417
Bruce Springsteen	The Animals	38.83404710246417
Bruce Springsteen	Deep Purple	38.83404710246417
Bruce Springsteen	The Tragically Hip	38.83404710246417
Bruce Springsteen	Manfred Mann (musician)	38.83404710246417
Bruce Springsteen	The Doobie Brothers	38.83404710246417
Bruce Springsteen	John Mellencamp	38.83404710246417
Bruce Springsteen	Joe Walsh	38.83404710246417
Bruce Springsteen	Pearl Jam	38.83404710246417
Bruce Springsteen	Jackson Browne	38.83404710246417
Bruce Springsteen	Morrissey	38.83404710246417
Bruce Springsteen	Dropkick Murphys	38.83404710246417
Bruce Springsteen	Bryan Adams	38.83404710246417
Bruce Springsteen	Mitch Ryder	38.83404710246417
Bruce Springsteen	Duane Eddy	38.83404710246417
Bruce Springsteen	Linda Ronstadt	38.83404710246417
Bruce Springsteen	Sting (musician)	38.83404710246417
Bruce Springsteen	James Taylor	38.83404710246417
Bruce Springsteen	Chuck Berry	38.83404710246417
Bruce Springsteen	Dave Matthews Band	38.83404710246417
Bruce Springsteen	Elvis Presley	38.83404710246417
Bruce Springsteen	Everlast	38.83404710246417
Bruce Springsteen	The Clash	38.83404710246417
Bruce Springsteen	Neil Young	38.83404710246417
Bruce Springsteen	Coldplay	38.83404710246417
Bruce Springsteen	The Hollies	38.83404710246417
Bruce Springsteen	Lenny Kravitz	38.83404710246417
Bruce Springsteen	Dire Straits	38.83404710246417
Bruce Springsteen	The Killers	38.83404710246417
Bruce Springsteen	Joan Jett	38.83404710246417
Bruce Springsteen	Melissa Etheridge	38.83404710246417
Bruce Springsteen	Bullet for My Valentine	38.83404710246417
Bruce Springsteen	Dashboard Confessional	38.83404710246417
Bryan Adams	Peter Gabriel	24.591694215167873
Bryan Adams	Stevie Nicks	24.591694215167873
Bryan Adams	Stevie Ray Vaughan	24.591694215167873
Bryan Adams	Creedence Clearwater Revival	24.591694215167873
Bryan Adams	The Boxtones	24.591694215167873
Bryan Adams	Elton John	24.591694215167873
Bryan Adams	Deep Purple	24.591694215167873
Bryan Adams	The Tragically Hip	24.591694215167873
Bryan Adams	Bush (British band)	24.591694215167873
Bryan Adams	The Rolling Stones	24.591694215167873
Bryan Adams	Status Quo (band)	24.591694215167873
Bryan Adams	The Beatles	24.591694215167873
Bryan Adams	Pat Benatar	24.591694215167873
Bryan Adams	David Bowie	24.591694215167873
Bryan Adams	Van Morrison	24.591694215167873
Bryan Adams	Peter Frampton	24.591694215167873
Bryan Adams	ZZ Top	24.591694215167873
Bryan Adams	Extreme (band)	24.591694215167873
Bryan Adams	Journey (band)	24.591694215167873
Bryan Adams	The Beach Boys	24.591694215167873
Bryan Adams	George Harrison	24.591694215167873
Bryan Adams	Foreigner (band)	24.591694215167873
Bryan Adams	Joe Cocker	24.591694215167873
